,1,1,2,2,3,5,5,6,6,7,8,8,9,9,12,12,13,13
,Inst_cap,Pot_cap,Inst_cap,Pot_cap,Pot_cap,Inst_cap,Pot_cap,Inst_cap,Pot_cap,Pot_cap,Inst_cap,Pot_cap,Inst_cap,Pot_cap,Inst_cap,Pot_cap,Inst_cap,Pot_cap
2015-01-01 00:00:00,0.0,0.0007474639615589962,0.0,0.023946015696063288,0.02175761724016344,0.005510809665112336,0.007138607971445568,0.015077474218736413,0.02588814632430531,0.5087538619979403,0.6070252469813392,0.5350302419354839,0.0,0.029191321499013812,0.641754363854055,0.7615400020026033,0.10414670863555493,0.2839706303041861
2015-01-01 01:00:00,0.0,0.0006406833956219968,0.0,0.019630655976984743,0.01572190073216767,0.01526070368800339,0.03584176085663296,0.01777298575726484,0.024692226521280336,0.4243048403707518,0.632272228320527,0.5294858870967741,0.0,0.03333333333333334,0.6195097359631987,0.7420646840893161,0.11276857807581771,0.305330409077906
2015-01-01 02:00:00,0.0,0.0,0.0,0.023142174179764344,0.011946985252940079,0.028825773632895294,0.018441403926234386,0.020190250943429036,0.02152655645444953,0.3027806385169928,0.5699780461031834,0.501008064516129,0.0,0.02347140039447732,0.5232843909509105,0.6863923100030039,0.2014506637470918,0.33012300944025935
2015-01-01 03:00:00,0.00016737802326554523,0.00010678056593699947,0.0,0.01846720115076259,0.008545413062866861,0.009749894022891054,0.020226055919095775,0.020868476427316835,0.028420682377769964,0.3027806385169928,0.47969264544456647,0.34425403225806445,0.0,0.03313609467455622,0.5631104669481378,0.6378792430159207,0.05747912960175174,0.19977114522742445
2015-01-01 04:00:00,0.0014227131977571344,0.0005339028296849973,0.0,0.015865293084847583,0.005454960280422293,0.032217041119118266,0.037180249851279,0.01144288124097873,0.003939500527611678,0.3553038105046344,0.5277167947310648,0.3986895161290322,0.0,0.013214990138067064,0.538786312937173,0.6546510463602684,0.03352949226768852,0.18060455802422049
2015-01-01 05:00:00,0.0017574692442882249,0.0,0.0,0.01123262750407209,0.005620890631157571,0.01865197117422637,0.05056513979773944,0.016555657965671357,0.01062258177981006,0.2368692070030896,0.5611964873765094,0.4125504032258064,0.0,0.014595660749506906,0.52977503308337,0.6442875738459999,0.038866840016422606,0.1319729188519119
2015-01-01 06:00:00,0.0012553351744915891,0.0012813667912439936,0.0,0.01844604742664946,0.006512766266359695,0.01271725307333616,0.07867340868530637,0.015077474218736413,0.0075976081603939495,0.2533470648815654,0.566410537870472,0.4090221774193548,0.0,0.0074950690335305725,0.5418110782027853,0.6220086111945531,0.01792801423292733,0.1038428530561648
2015-01-01 07:00:00,0.0,0.0,0.0,0.017959511772047465,0.006180905564889138,0.00211954217888936,0.05502676977989292,0.018781628784585152,0.044811818501582834,0.21112255406797117,0.49259055982436883,0.38634072580645157,0.0,0.010650887573964499,0.5090427878253198,0.6043356363272253,0.13972902696044887,0.2572709068370364
2015-01-01 08:00:00,0.0,0.0,0.0,0.0207941108032069,0.009188393171966066,0.03009749894022891,0.044021415823914334,0.03914578369824183,0.13211396412240592,0.2121524201853759,0.4777716794731065,0.360383064516129,0.0,0.013806706114398425,0.4677673451383199,0.5707419645539201,0.3805939510058848,0.3754171831791743
2015-01-01 09:00:00,0.0,0.0,0.0,0.02633638652084699,0.022462821230788375,0.0038151759220008477,0.01189767995240928,0.02716380014955741,0.06408723179739712,0.2512873326467559,0.4742041712403952,0.3865927419354838,0.0,0.0039447731755424065,0.44621589262083305,0.5165214779212978,0.4388942110305186,0.34852674740154477
