,1,2,3,5,6,7,8,9,12,13
2015-01-01 00:00:00,0.0007474639615589962,0.023946015696063288,0.02175761724016344,0.007138607971445569,0.02588814632430531,0.5087538619979403,0.5350302419354839,0.029191321499013805,0.7615400020026033,0.2839706303041861
2015-01-01 01:00:00,0.0006406833956219968,0.019630655976984743,0.015721900732167667,0.03584176085663296,0.024692226521280336,0.4243048403707518,0.5294858870967741,0.03333333333333334,0.7420646840893161,0.30533040907790604
2015-01-01 02:00:00,0.0,0.023142174179764344,0.011946985252940079,0.018441403926234383,0.021526556454449532,0.3027806385169928,0.501008064516129,0.02347140039447732,0.6863923100030039,0.3301230094402593
2015-01-01 03:00:00,0.00010678056593699947,0.01846720115076259,0.008545413062866861,0.02022605591909577,0.028420682377769964,0.3027806385169928,0.34425403225806445,0.03313609467455622,0.6378792430159207,0.19977114522742445
2015-01-01 04:00:00,0.0005339028296849973,0.015865293084847583,0.005454960280422293,0.037180249851279,0.003939500527611678,0.3553038105046344,0.3986895161290322,0.013214990138067064,0.6546510463602684,0.18060455802422049
2015-01-01 05:00:00,0.0,0.01123262750407209,0.005620890631157571,0.05056513979773944,0.01062258177981006,0.2368692070030896,0.4125504032258064,0.014595660749506906,0.6442875738459999,0.1319729188519119
2015-01-01 06:00:00,0.0012813667912439936,0.01844604742664946,0.006512766266359695,0.07867340868530638,0.007597608160393949,0.2533470648815654,0.4090221774193548,0.007495069033530573,0.6220086111945531,0.1038428530561648
2015-01-01 07:00:00,0.0,0.01795951177204746,0.0061809055648891385,0.05502676977989292,0.044811818501582834,0.2111225540679712,0.3863407258064516,0.0106508875739645,0.6043356363272253,0.2572709068370364
2015-01-01 08:00:00,0.0,0.0207941108032069,0.009188393171966066,0.04402141582391434,0.13211396412240592,0.2121524201853759,0.36038306451612895,0.013806706114398423,0.5707419645539201,0.3754171831791743
2015-01-01 09:00:00,0.0,0.02633638652084699,0.022462821230788372,0.01189767995240928,0.06408723179739713,0.2512873326467559,0.3865927419354838,0.003944773175542407,0.5165214779212978,0.3485267474015448
2015-01-01 10:00:00,0.00010678056593699947,0.030101749412984158,0.027959264098894484,0.03777513384889946,0.0009848751319029194,0.2420185375901133,0.3475302419354839,0.00019723865877712042,0.4388705316911986,0.11566701630590255
2015-01-01 11:00:00,0.0006406833956219968,0.023311403972669384,0.0233546968659905,0.029595478881618082,0.005346465001758705,0.20597322348094746,0.39163306451612895,0.0,0.3946129968959648,0.024983312672833033
2015-01-01 12:00:00,0.0003203416978109984,0.019017197977703976,0.022545786406156013,0.001338488994646044,0.005627857896588111,0.21524201853759012,0.4284274193548385,0.0,0.3823470511665165,0.0071517116429865545
2015-01-01 13:00:00,0.0,0.01516722018911429,0.024246572501192627,0.0,0.0012662680267323252,0.270854788877446,0.4032258064516128,0.0,0.3192149794733153,0.0
2015-01-01 14:00:00,0.0,0.012882617984896238,0.03065563229834277,0.00029744199881023196,0.0,0.3017507723995881,0.33518145161290314,0.0019723865877712037,0.3636727746069891,0.0005721369314389244
2015-01-01 15:00:00,0.0003203416978109984,0.020138345355699867,0.03467944330367328,0.0,0.00014069644741470278,0.4170957775489185,0.34828629032258057,0.02149901380670612,0.3128567137278462,0.002669972346714981
2015-01-01 16:00:00,0.00042712226374799783,0.027732532312313582,0.022193184410843548,0.001338488994646044,0.0011959198030249735,0.4572605561277034,0.3707157258064515,0.028205128205128212,0.2529788725342946,0.005530657003909602
2015-01-01 17:00:00,0.00021356113187399891,0.032851733547691074,0.028145935743471674,0.011302795954788815,0.004150545198733733,0.4871266735324408,0.3734879032258064,0.01656804733727811,0.1890457594873336,0.008868122437303328
2015-01-01 18:00:00,0.00010678056593699947,0.021153724113130108,0.04086034886856242,0.02676977989292088,0.012592332043615895,0.4006179196704429,0.2809979838709677,0.014595660749506906,0.18529087814158407,0.04434061218651664
2015-01-01 19:00:00,0.0,0.005499968269413829,0.03283346815174331,0.026174895895300417,0.014280689412592331,0.35633367662203913,0.2454637096774193,0.006903353057199213,0.17958345849604487,0.03871459902736722
